Product_ID,Sale_Date_New,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Month,Year,Profit_Per_Unit,Total_Cost,Profit
1094,2023-05-12,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,5.0,2023.0,366.93,3999.84,4265.119999999999
1062,,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,,,165.0600000000004,172362.28,-169367.69
1069,,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,,,177.67000000000002,9000.3,-4505.499999999999
1076,,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,,,105.28999999999996,63460.67999999999,-63143.73999999999
1016,2023-03-08,Alice,West,3080.36,16,Furniture,4457.68,4743.03,Returning,0.19,Cash,Online,West-Alice,3.0,2023.0,285.34999999999945,71322.88,-68242.52
1090,,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,,,164.13999999999987,18906.58,-13830.530000000002
1090,,Charlie,West,656.14,10,Furniture,2387.63,2438.97,Returning,0.02,Bank Transfer,Retail,West-Charlie,,,51.33999999999969,23876.300000000003,-23220.160000000003
1048,,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,,,345.64999999999986,11588.01,-6626.16
1085,,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,,,356.8000000000002,214339.94999999998,-205061.55
1039,,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,,,186.39999999999964,152700.85,-151557.46
1100,,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,,,47.590000000000146,103227.24,-95559.28
1033,,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,,,218.88999999999987,8876.25,-4720.51
1094,,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,,,226.73999999999978,61678.950000000004,-55092.73
1023,,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,,,337.64999999999986,71701.92,-69025.58
1010,,David,East,1678.97,47,Furniture,2265.38,2429.93,Returning,0.06,Bank Transfer,Online,East-David,,,164.54999999999973,106472.86,-104793.89
1069,,Bob,West,1688.58,46,Food,3663.51,4007.98,New,0.13,Cash,Online,West-Bob,,,344.4699999999998,168521.46000000002,-166832.88000000003
1100,,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,,,437.03,34596.91,-33799.04
1034,,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,,,126.37,4762.03,-2824.1299999999997
1052,,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,,,489.67,17554.32,-10878.55
1095,2023-09-10,David,North,8828.74,21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,North-David,9.0,2023.0,199.32000000000005,13042.05,-4213.3099999999995
1010,,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,,,140.96000000000004,161132.04,-152972.2
1019,2023-07-09,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,7.0,2023.0,216.53999999999996,64463.04,-57580.21
1058,,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,,,56.25,103784.33,-102591.05
1096,2023-01-12,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,1.0,2023.0,71.59999999999991,39898.0,-36935.04
1001,,Eve,East,3167.09,25,Electronics,1330.62,1543.69,New,0.27,Credit Card,Online,East-Eve,,,213.07000000000016,33265.5,-30098.41
1069,2023-07-01,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,7.0,2023.0,383.5999999999999,10611.599999999999,-8037.029999999999
1004,,Alice,North,5198.56,36,Food,3981.2,4432.35,New,0.14,Cash,Online,North-Alice,,,451.15000000000055,143323.19999999998,-138124.63999999998
1016,,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,,,335.75999999999976,6289.64,-887.6600000000008
1024,,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,,,61.5600000000004,103209.04,-99575.87
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,11.0,2023.0,339.28999999999996,109265.28,-105662.77
1002,2023-03-08,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,3.0,2023.0,321.3600000000001,45958.4,-37655.7
1092,,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,,,404.82000000000016,55268.46,-47354.46
1032,2023-11-08,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,11.0,2023.0,414.3699999999999,23573.699999999997,-20426.519999999997
1091,,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,,,435.4200000000001,142257.24,-133110.72999999998
1084,,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,,,212.92000000000002,5070.0,4462.870000000001
1024,,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,,,351.9500000000003,121229.54999999999,-117894.79999999999
1012,2023-08-06,Bob,East,3608.81,19,Furniture,3457.28,3598.72,New,0.27,Bank Transfer,Online,East-Bob,8.0,2023.0,141.4399999999996,65688.32,-62079.51000000001
1050,2023-01-06,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,1.0,2023.0,499.6699999999996,86389.38,-81283.6
1035,,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,,,95.91000000000008,37571.7,-28154.6
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,7.0,2023.0,14.960000000000036,56452.89,-47677.33
1033,,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,,,82.92000000000007,205601.06,-204485.63999999998
1061,2023-08-04,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,8.0,2023.0,390.18000000000006,35430.46,-31442.43
1051,2023-11-05,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,11.0,2023.0,228.92000000000007,159082.19999999998,-153503.83
1043,,Charlie,South,5081.01,22,Food,530.04,759.32,Returning,0.17,Bank Transfer,Retail,South-Charlie,,,229.2800000000001,11660.88,-6579.869999999999
1012,,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,,,477.96000000000004,15310.25,-13291.01
1067,2023-02-07,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,2.0,2023.0,460.62,24827.76,-16225.469999999998
1065,,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,,,162.49,3022.38,3779.33
1033,2023-08-02,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,8.0,2023.0,112.4399999999996,165079.59000000003,-156684.30000000002
1040,,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,,,425.75999999999993,6503.7,2098.0700000000006
1074,2023-04-01,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve,4.0,2023.0,453.95000000000005,53000.12,-45491.4
1043,,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,,,275.38,3381.54,1066.6400000000003
1044,,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,,,318.4200000000001,71079.98,-64935.56999999999
1029,2023-10-06,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,10.0,2023.0,135.89,7474.049999999999,-5786.429999999999
1013,,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,,,402.3900000000003,67132.4,-60363.31
1012,,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,,,319.74,6389.7300000000005,-4515.120000000001
1095,2023-07-11,Charlie,West,6970.1,32,Clothing,4266.64,4523.36,New,0.3,Bank Transfer,Retail,West-Charlie,7.0,2023.0,256.71999999999935,136532.48,-129562.38
1046,,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,,,39.45000000000027,16380.4,-14007.38
1002,,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,,,458.81000000000006,2117.34,-853.5800000000002
1035,2023-03-02,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,3.0,2023.0,311.5699999999997,22419.25,-20682.93
1087,2023-08-09,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,8.0,2023.0,104.41999999999999,3865.4,-3745.6800000000003
1081,2023-04-09,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,4.0,2023.0,307.1300000000001,28433.75,-21218.23
1090,,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,,,341.9599999999999,2313.63,5037.14
1008,,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,,,267.6299999999999,63359.91,-58162.07000000001
1093,2023-01-10,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,East-Eve,1.0,2023.0,361.87000000000035,57060.079999999994,-55362.59
1026,2023-06-04,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,6.0,2023.0,294.9100000000003,15973.56,-15046.369999999999
1074,,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,,,474.4100000000001,49967.29,-49677.91
1090,2023-08-02,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,8.0,2023.0,36.309999999999945,155855.91999999998,-154115.00999999998
1034,,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,,,62.06000000000006,33257.1,-24337.629999999997
1007,,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,,,95.09999999999991,48950.98,-46459.770000000004
1068,,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,,,348.17999999999984,51163.560000000005,-47556.270000000004
1058,2023-02-09,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,2.0,2023.0,326.34000000000015,6844.95,-5702.03
1075,,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,,,447.1100000000001,40646.34,-38344.96
1029,2023-04-07,Charlie,North,5240.32,31,Furniture,951.21,1320.32,New,0.15,Cash,Online,North-Charlie,4.0,2023.0,369.1099999999999,29487.510000000002,-24247.190000000002
1036,,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,,,259.09000000000015,18120.690000000002,-12003.940000000002
1089,,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,,,496.0,16927.0,-14398.01
1021,,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,,,140.39000000000004,8436.95,-7765.400000000001
1036,,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,,,418.2600000000002,149076.06,-145104.83
1010,,David,South,2418.61,30,Food,3289.01,3508.14,New,0.17,Bank Transfer,Retail,South-David,,,219.12999999999965,98670.3,-96251.69
1073,2023-06-12,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,6.0,2023.0,327.8800000000001,135438.07,-133164.49000000002
1024,2023-06-03,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,6.0,2023.0,366.3600000000001,44048.549999999996,-34445.909999999996
1064,,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,,,320.53999999999996,47838.84,-41637.469999999994
1099,2023-03-01,Bob,East,5613.1,31,Furniture,4632.85,4711.7,New,0.21,Cash,Retail,East-Bob,3.0,2023.0,78.84999999999945,143618.35,-138005.25
1049,,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,,,227.05000000000018,63022.42999999999,-58806.259999999995
1099,2023-07-06,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,7.0,2023.0,285.0999999999999,61206.4,-56859.85
1036,,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,,,426.03,22415.68,-16960.72
1082,,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,,,227.3900000000001,2698.6,4296.0599999999995
1096,,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,,,460.19000000000005,29270.2,-22218.95
1024,2023-02-06,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,2.0,2023.0,225.7800000000002,7209.86,-5410.09
1023,2023-12-07,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,12.0,2023.0,278.9,1331.78,3719.34
1062,,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,,,400.17999999999984,72432.24,-68253.85
1096,2023-01-11,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,1.0,2023.0,295.7000000000003,47162.079999999994,-38443.85999999999
1037,2023-10-12,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,10.0,2023.0,480.5100000000002,83010.56,-76659.51
1012,,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,,,333.55999999999995,55457.76,-50085.97
1055,2023-06-07,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,6.0,2023.0,266.1300000000001,67126.08,-65883.67
1013,,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,,,21.559999999999945,75844.8,-69748.98000000001
1023,2023-02-03,David,West,1260.32,39,Food,4450.61,4663.34,New,0.24,Cash,Retail,West-David,2.0,2023.0,212.73000000000047,173573.78999999998,-172313.46999999997
1089,,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,,,156.63,26199.34,-22760.99
1099,,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,,,376.56999999999994,38978.21,-37464.07
1030,,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,,,112.05999999999995,32892.479999999996,-25940.949999999997
1017,,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,,,110.56000000000006,641.68,1500.2200000000003
1062,2023-10-12,David,West,3979.41,11,Electronics,1190.08,1292.94,Returning,0.13,Cash,Retail,West-David,10.0,2023.0,102.86000000000013,13090.88,-9111.47
1084,2023-11-01,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,11.0,2023.0,71.54999999999995,12111.54,-3144.3600000000006
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,3.0,2023.0,162.39000000000033,16470.68,-14347.95
1086,,Bob,West,5127.27,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,,,444.1,5165.3,-38.029999999999745
1013,,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,,,389.71000000000004,97477.12,-93226.33
1059,2023-02-06,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,2.0,2023.0,370.27000000000004,13496.990000000002,-13217.560000000001
1019,,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,,,400.6999999999998,56942.16,-48993.850000000006
1049,,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,,,142.01000000000022,110677.43999999999,-109893.88999999998
1100,,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,,,444.85,1421.88,3373.24
1012,,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,,,77.27999999999975,126425.97,-120775.25
1061,,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,,,174.80999999999995,28541.81,-22220.39
1019,,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,,,297.50999999999976,109420.08,-102502.63
1076,,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,,,60.42000000000007,84363.52,-81756.12000000001
1009,2023-04-03,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,4.0,2023.0,367.75999999999976,3223.07,-3024.28
1071,2023-06-11,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,6.0,2023.0,199.75,185289.98,-178027.89
1028,,Eve,North,5403.0,28,Furniture,2055.28,2449.64,New,0.19,Credit Card,Online,North-Eve,,,394.3599999999997,57547.840000000004,-52144.840000000004
1078,2024-01-01,David,East,8377.57,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,1.0,2024.0,251.52,2663.22,5714.35
1095,,Charlie,West,8231.74,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,,,98.63000000000011,29800.68,-21568.940000000002
1052,,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,,,370.03,3870.82,4578.110000000001
1083,,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,,,133.55000000000018,105227.22,-100324.78
1016,2023-09-11,Charlie,South,3402.92,24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,9.0,2023.0,250.5,2122.56,1280.3600000000001
1069,2023-06-08,Bob,North,7936.43,4,Electronics,2485.86,2532.87,New,0.01,Credit Card,Online,North-Bob,6.0,2023.0,47.00999999999976,9943.44,-2007.0100000000002
1099,,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,,,312.75,217056.84,-212489.03
1012,,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,,,336.27,27120.980000000003,-25204.9
1025,,Alice,East,8564.24,26,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,East-Alice,,,195.54999999999995,52190.32,-43626.08
1052,2023-05-01,Bob,North,8837.34,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob,5.0,2023.0,477.6700000000001,37967.490000000005,-29130.150000000005
1085,,Eve,East,4716.47,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,,,438.3399999999997,163329.2,-158612.73
1100,,Eve,North,849.43,43,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,North-Eve,,,356.8899999999999,90991.87000000001,-90142.44000000002
1053,,Eve,West,3939.48,11,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,West-Eve,,,359.69000000000005,17411.46,-13471.98
1023,2023-03-08,David,West,8055.02,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,3.0,2023.0,133.6800000000003,211150.8,-203095.78
1016,,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,,,331.84000000000015,10205.61,-1178.050000000001
1057,2023-09-01,Charlie,North,2114.38,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,9.0,2023.0,107.12,7669.92,-5555.54
1039,2023-09-04,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,9.0,2023.0,80.56,1173.57,-410.53
1053,,David,West,8785.77,42,Furniture,2443.57,2943.31,New,0.29,Cash,Online,West-David,,,499.7399999999998,102629.94,-93844.17
1042,,Eve,South,3955.11,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,,,314.96000000000004,30765.15,-26810.04
1058,2023-02-03,Eve,East,5463.43,49,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,East-Eve,2.0,2023.0,221.18000000000006,64053.78,-58590.35
1039,,Bob,East,9683.85,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,,,151.19999999999982,8789.16,894.6900000000005
1014,2023-04-12,Bob,West,758.99,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob,4.0,2023.0,305.91999999999996,24174.15,-23415.16
1095,2023-03-03,Eve,East,6518.35,16,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,East-Eve,3.0,2023.0,34.29999999999973,57456.8,-50938.450000000004
1005,,Eve,North,833.64,2,Clothing,1392.15,1448.54,Returning,0.02,Bank Transfer,Retail,North-Eve,,,56.38999999999987,2784.3,-1950.6600000000003
1035,2023-04-08,David,South,3817.14,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,4.0,2023.0,26.09999999999991,114408.59999999999,-110591.45999999999
1087,2023-03-01,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie,3.0,2023.0,254.59000000000015,72518.8,-64461.04
1093,2023-09-06,Bob,South,4391.38,38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob,9.0,2023.0,304.29999999999995,3290.42,1100.96
1075,,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,,,40.620000000000346,71966.15999999999,-61994.04999999999
1018,,David,East,5634.69,25,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,East-David,,,363.4,18490.75,-12856.060000000001
1076,,Eve,West,3279.51,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,,,122.89000000000033,138810.24,-135530.72999999998
1009,,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,,,345.75,43643.5,-41364.4
1074,,Eve,North,3570.15,42,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,North-Eve,,,491.1300000000001,89074.02,-85503.87000000001
1058,2023-09-03,Eve,South,3788.08,40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve,9.0,2023.0,348.6399999999999,89990.40000000001,-86202.32
1017,,Alice,East,780.27,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice,,,442.76,51191.25,-50410.98
1007,2023-08-04,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,8.0,2023.0,474.62000000000035,46763.6,-43004.82
1046,,Charlie,West,4695.96,41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie,,,248.51000000000022,74840.17,-70144.20999999999
1013,,Eve,North,7255.1,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,,,354.1400000000001,57773.939999999995,-50518.84
1040,,David,North,6601.62,47,Electronics,2189.54,2617.0,New,0.01,Bank Transfer,Online,North-David,,,427.46000000000004,102908.38,-96306.76000000001
1042,2023-03-05,Alice,West,7116.78,37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice,3.0,2023.0,184.74,18605.82,-11489.04
1009,,Eve,West,182.8,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve,,,138.07999999999993,59931.04,-59748.24
1050,,Bob,North,2254.91,45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob,,,473.8299999999999,5055.75,-2800.84
1027,,Bob,South,6650.67,22,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob,,,365.8900000000003,71284.4,-64633.729999999996
1066,,Alice,South,4891.49,20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice,,,117.63999999999999,19103.6,-14212.109999999999
1005,,David,West,152.6,43,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,West-David,,,230.04999999999995,51617.200000000004,-51464.600000000006
1029,,Eve,South,8064.5,27,Food,3196.38,3596.64,New,0.01,Cash,Retail,South-Eve,,,400.25999999999976,86302.26000000001,-78237.76000000001
1037,2023-09-01,Charlie,North,7750.81,41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie,9.0,2023.0,278.0600000000004,203567.87,-195817.06
1038,2023-09-02,Alice,East,5529.35,16,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,East-Alice,9.0,2023.0,328.4800000000005,62395.2,-56865.85
1083,,David,East,757.99,34,Clothing,1167.91,1547.26,New,0.11,Bank Transfer,Online,East-David,,,379.3499999999999,39708.94,-38950.950000000004
1008,,Charlie,South,7688.5,32,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie,,,314.77999999999986,29482.24,-21793.74
1065,,Bob,West,5878.76,26,Clothing,4337.85,4612.49,Returning,0.01,Cash,Retail,West-Bob,,,274.6399999999994,112784.1,-106905.34000000001
1086,2023-04-05,Bob,West,7841.4,25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob,4.0,2023.0,377.30999999999995,56217.75,-48376.35
1017,2023-07-02,Charlie,West,7542.3,2,Food,728.41,1094.92,New,0.24,Cash,Retail,West-Charlie,7.0,2023.0,366.5100000000001,1456.82,6085.4800000000005
1071,,Alice,West,8049.72,12,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,West-Alice,,,318.6400000000003,51815.399999999994,-43765.67999999999
1089,2023-08-09,Bob,West,5228.28,40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob,8.0,2023.0,186.30000000000018,163586.4,-158358.12
1045,,Eve,South,1489.21,9,Clothing,4920.34,5129.19,Returning,0.13,Credit Card,Online,South-Eve,,,208.84999999999945,44283.06,-42793.85
1004,,Charlie,East,6744.46,12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie,,,485.5100000000002,54638.759999999995,-47894.299999999996
